chunk_id,text,embedding
1,"Đảo Trường Sa Lớn thuộc quần đảo Trường Sa của Việt Nam, nằm ở Biển Đông, cách đất liền khoảng 500 km.","[-0.016730597242712975, 0.040323179215192795, -0.07336191833019257, -0.031879931688308716, -0.06952223181724548, -0.013594975695014, -0.027336360886693, 0.07884136587381363, -0.011783929541707039, 0.02024158462882042, 0.1298876404762268, -0.11320016533136368, -0.061608731746673584, -0.018881436437368393, 0.03295706957578659, -0.023163439705967903, -0.0567220076918602, 0.06568370759487152, -0.09509415179491043, -0.09110662341117859, -0.03582035377621651, 0.017197372391819954, -0.023150723427534103, 0.06724315136671066, -0.05983027070760727, 0.012638231739401817, 0.0462736114859581, 0.015684669837355614, 0.048042990267276764, -0.007014844100922346, -0.020468052476644516, 0.08498743921518326, -0.02917390502989292, 0.038394782692193985, 0.001723268418572843, 0.024099145084619522, -0.0269516222178936, -0.062185194343328476, 0.05295499786734581, -0.024333959445357323, -0.027739426121115685, -0.022593000903725624, 0.04554475471377373, -0.06886398047208786, 0.04342054948210716, -0.008183092810213566, 0.0005871524335816503, 0.08234051614999771, 0.01546056941151619, 0.016984470188617706, -0.02270291931927204, 0.0513475276529789, -0.10181742161512375, 0.06518072634935379, -0.0845484808087349, -0.025287242606282234, -0.00315709481947124, 0.06740813702344894, -0.02816665731370449, 0.0061036511324346066, 0.015654876828193665, 0.05195104330778122, -0.011028391309082508, -0.030215037986636162, 0.054871201515197754, -0.014881379902362823, -0.045924846082925797, -0.015457320027053356, -0.00985062774270773, 0.029127638787031174, -0.010603263042867184, -0.007972280494868755, -0.04949808493256569, 0.06860001385211945, -0.05578682944178581, -0.0108030429109931, -0.013079226016998291, 0.04437050595879555, 0.019086064770817757, -0.10099520534276962, 0.05020138621330261, 0.09382931143045425, 0.015011630021035671, -0.050535447895526886, -0.051964011043310165, 0.06609807163476944, -0.018414389342069626, 0.051283370703458786, -0.0021702079102396965, -0.04850579798221588, 0.03526046499609947, 0.04828803241252899, 0.003075984073802829, -0.025774488225579262, -0.10898813605308533, 0.022615589201450348, -0.07967276871204376, -0.012944039888679981, -0.016588207334280014, 0.006024801637977362, 0.03013998456299305, 0.01255183108150959, -0.0020680075976997614, -0.004699569661170244, -0.034327685832977295, 0.048397552222013474, 0.06450013071298599, -0.027272595092654228, 0.054452914744615555, 0.06559710949659348, -0.03530740737915039, -0.017467759549617767, -0.018626639619469643, -0.05729991942644119, -0.025719571858644485, 0.03682473674416542, -0.07296628504991531, -0.012086245231330395, -0.0576895996928215, 0.051556143909692764, -0.002418764866888523, -0.12310836464166641, -0.029497480019927025, -0.05691239610314369, -0.008155060932040215, -0.05025278404355049, 0.1334049254655838, 1.0195021362379421e-32, 0.04864823445677757, 0.0038806870579719543, 0.08445481210947037, -0.018644515424966812, -0.009797818958759308, -0.05132773891091347, -0.013395948335528374, -0.05040348693728447, -0.03900950774550438, 0.02181309275329113, -0.006814321503043175, 0.0008285787771455944, -0.05328013002872467, -0.06305646896362305, 0.057222481817007065, 0.005886174272745848, 0.08158989995718002, -0.03781925141811371, 0.03641112893819809, 0.019870467483997345, 0.015921009704470634, -0.08059697598218918, -0.021406086161732674, 0.0047612376511096954, 0.061959002166986465, 0.029886776581406593, 0.010647972114384174, 0.015731871128082275, -0.06648124009370804, 0.03841724619269371, 0.02056419663131237, 0.01094944030046463, -0.011308666318655014, -0.06421685218811035, -0.035602275282144547, -0.09094133228063583, -0.03371378406882286, 0.03424296900629997, 0.04170731455087662, 0.041499603539705276, 0.07976587861776352, -0.04971329867839813, 0.006127928849309683, 0.07048150151968002, 0.011213508434593678, 0.07080963253974915, 7.551292219432071e-05, -0.02544652670621872, 0.06239335983991623, -0.03239556774497032, 0.001336858025752008, -0.05096941813826561, -0.12826573848724365, 0.0443713553249836, 0.11147534847259521, -0.08286380022764206, 0.005587582942098379, -0.03614598885178566, -0.05116777867078781, 0.06663248687982559, 0.013462264090776443, -0.09319928288459778, -0.007699920795857906, 0.0268253143876791, -0.030220476910471916, -0.10631896555423737, -0.02956550568342209, 0.0462268702685833, 0.009192654862999916, -0.055311303585767746, -0.0036983394529670477, -0.08515632152557373, 0.007615719456225634, 0.010016396641731262, -0.034894298762083054, -0.038822323083877563, 0.06278800964355469, -0.012064970098435879, -0.062480367720127106, 0.04662903770804405, -0.04322231188416481, 0.002092531882226467, -0.044077809900045395, -0.02227657660841942, 0.01738489419221878, -0.00513808336108923, -0.005272536538541317, -0.04976179078221321, -0.00816309079527855, -0.021053604781627655, -0.07628866285085678, 0.01298590749502182, 0.05920710042119026, -0.010908771306276321, -0.0047904797829687595, -9.003377923228743e-33, 0.07591962814331055, 0.03576013073325157, -0.05284081771969795, 0.08294916898012161, 0.009163004346191883, -0.018288230523467064, 0.030424298718571663, 0.07472053915262222, -0.03850019350647926, 0.041689179837703705, -0.08153689652681351, -0.12522253394126892, 0.0653110146522522, 0.06522712856531143, 0.05928182974457741, 0.06546427309513092, 0.1456887125968933, -0.012159354984760284, -0.04113573953509331, 0.03296854346990585, 0.03410547599196434, -0.10295352339744568, 0.029032643884420395, -0.018877627328038216, -0.005829182453453541, -0.02010604925453663, 0.02062150277197361, -0.03925438970327377, -0.03843288868665695, 0.04492182657122612, -0.012683892622590065, -0.0750422328710556, -0.029128754511475563, 0.11628138273954391, 0.0010194870410487056, -0.10425137728452682, 0.16936472058296204, -0.02657451666891575, -0.07938000559806824, -0.015040004625916481, 0.027226587757468224, 0.018478406593203545, 0.002310903975740075, 0.024622317403554916, -0.07080517709255219, -0.061803512275218964, 0.003591829678043723, -0.04316553846001625, -0.05739337205886841, -0.05966205149888992, 0.16636580228805542, -0.010538903996348381, -0.012466500513255596, 0.006550177466124296, 0.017186284065246582, 0.08885971456766129, -0.0030797570943832397, -5.226392750046216e-05, -0.03126905485987663, -0.03980488330125809, -0.004794644191861153, -0.021761545911431313, -0.04192972928285599, 0.009728013537824154, 0.027764763683080673, -0.03459671139717102, 0.0642198696732521, 0.1277785748243332, 0.031315822154283524, -0.027536114677786827, 0.019911862909793854, -0.07310543209314346, 0.03544062376022339, 0.006883033085614443, -0.10597038269042969, -0.01967729441821575, -0.05288480967283249, -0.02942861057817936, 0.06205770745873451, 0.02340005338191986, -0.08010738343000412, -0.04032619670033455, -0.00107508001383394, -0.04687195271253586, -0.04600430652499199, 0.09275452047586441, 0.01351145375519991, -0.03279465064406395, 0.01198897697031498, 0.07877451181411743, 0.003045479068532586, 0.01776091754436493, 0.043274737894535065, -0.009118571877479553, -0.024925390258431435, -3.290821481982675e-08, 0.0027125529013574123, -0.08153429627418518, -0.016438573598861694, -0.0046025351621210575, 0.041094038635492325, 0.0355231799185276, 0.06328542530536652, 0.036377765238285065, 0.011662370525300503, 0.06555697321891785, -0.012161113321781158, 0.010844573378562927, -0.02082899585366249, 0.09772422164678574, -0.013342905789613724, 0.037476152181625366, 0.004025083500891924, 0.01627226360142231, 0.035404887050390244, -0.04448262229561806, 0.009236768819391727, 0.019827142357826233, -0.009723981842398643, -0.005830091889947653, -0.034233760088682175, 0.05790204182267189, -0.061160992830991745, 0.044015053659677505, -0.025578374043107033, 0.011080479249358177, 0.02246812731027603, -0.05694563686847687, 0.0022905003279447556, -0.043472882360219955, 0.09808702766895294, 0.0022720748092979193, 0.03132603317499161, -0.006145470310002565, -0.08527229726314545, 0.10122264921665192, 0.0719514936208725, 0.050532542169094086, 0.07430392503738403, 0.0481460802257061, 0.0830356702208519, -0.06533631682395935, 0.11598221957683563, -0.027331577613949776, 0.02737446315586567, -0.014727601781487465, -0.06340198218822479, -0.017166366800665855, -0.019608022645115852, -0.011957712471485138, -0.007253449875861406, 0.021258313208818436, 0.03567858785390854, -0.012457051314413548, -0.026823779568076134, 0.06634238362312317, 0.03859600052237511, 0.08339057862758636, -0.0507897287607193, 0.011442878283560276]"
2,"Trên đảo có nhà ở của cư dân, trạm khí tượng, đèn hải đăng, trạm điện mặt trời, bệnh xá, trường học và nhiều công trình phục vụ đời sống.","[-0.029432520270347595, -0.0141464127227664, -0.039038777351379395, -0.08730977028608322, -0.06871262192726135, -0.006522088777273893, 0.0676046833395958, 0.0007084701792337, 0.05242838338017464, -0.007523949723690748, 0.15528684854507446, -0.1531115472316742, -0.043741561472415924, -0.05940859019756317, 0.00391709478572011, -0.0277082659304142, -0.057296022772789, 0.06209743395447731, -0.002256246982142329, -0.09165944159030914, -0.045916005969047546, 0.023783331736922264, -0.013162081129848957, 0.022880107164382935, -0.05890800803899765, 0.025129912421107292, 0.05306416377425194, 0.07268942892551422, 0.04594839736819267, -0.05775245279073715, 0.011160253547132015, 0.10846372693777084, 0.025485016405582428, -0.012943478301167488, 0.012256516143679619, -0.005858160089701414, -0.05936243012547493, -0.0426488034427166, 0.016471941024065018, 0.06615717709064484, -0.053082745522260666, -0.00028749913326464593, 0.031206633895635605, -0.11858205497264862, 0.07789288461208344, -0.004981196951121092, -0.003037750953808427, -0.03077034279704094, -0.018689850345253944, 0.02349918894469738, 0.038427673280239105, 0.039201751351356506, 0.0018280578078702092, 0.11900229007005692, -0.02850128337740898, 0.035921551287174225, 0.020436782389879227, 0.068226657807827, 0.010072719305753708, -0.03076539933681488, 0.02587028220295906, 0.02933170087635517, -0.024506177753210068, -0.08032569289207458, 0.05062423646450043, -0.018060190603137016, -0.05093611404299736, 0.015485962852835655, -0.018145475536584854, 0.03119458630681038, 0.012650175020098686, 0.04376722872257233, -0.011988524347543716, 0.04323204234242439, -0.051581986248493195, 0.05326602980494499, -0.028941821306943893, -0.0034542190842330456, -0.014556563459336758, -0.0847029760479927, 0.052084069699048996, 0.05644960328936577, 0.025247802957892418, -0.0923137217760086, -0.010836717672646046, 0.06893656402826309, -0.015566501766443253, 0.0026998785324394703, -0.016727039590477943, -0.027766557410359383, 0.013466481119394302, 0.07917952537536621, -0.007018581032752991, 0.022593488916754723, -0.10030272603034973, -0.01592767983675003, 0.006422209553420544, 0.03533843532204628, -0.029261216521263123, 0.009332513436675072, 0.023777181282639503, 0.12607739865779877, -0.012617143802344799, 0.023153802379965782, -0.08669362962245941, 0.023806417360901833, 0.033238861709833145, 0.046638380736112595, 0.019046014174818993, 0.012735338881611824, -0.033352356404066086, -0.00925514567643404, -0.00828498788177967, -0.09755520522594452, 0.015222069807350636, 0.005027370527386665, -0.03205607458949089, -0.035160791128873825, -0.019766410812735558, 0.01942664198577404, 0.012089774943888187, -0.07893261313438416, -0.07997773587703705, 0.0007694374653510749, 0.014782446436583996, -0.04742797836661339, 0.09782949835062027, 1.2038939269961693e-32, 0.04638255760073662, 0.056736815720796585, 0.028693607077002525, -0.025289261713624, 0.04072032496333122, -0.0787501409649849, -0.04610234871506691, -0.08219905942678452, -0.06132717430591583, -0.02613457292318344, -0.019485892727971077, 0.014353570528328419, -0.02872427925467491, -0.08271847665309906, 0.061499956995248795, -0.013384215533733368, 0.04596378281712532, -0.071425661444664, -0.0012883355375379324, -0.010183735750615597, 0.017054760828614235, 0.04091029241681099, -0.002461352152749896, -0.02444147877395153, 0.05275634676218033, -0.017406102269887924, -0.05012832581996918, -0.060257647186517715, -0.01093275286257267, 0.03219333291053772, 0.04643481224775314, 0.03183326497673988, 0.023488394916057587, -0.009065371006727219, -0.11998555809259415, -0.025079088285565376, -0.042796310037374496, 0.015271628275513649, -0.07436341047286987, 0.050862494856119156, 0.05516025051474571, -0.01746521331369877, 0.024405548349022865, 0.011571635492146015, -0.00741027295589447, 0.015026872977614403, -0.010476420633494854, -0.03922228142619133, 0.029545066878199577, -0.012919660657644272, -0.006571182515472174, -0.04747733101248741, -0.1286652386188507, 0.04980574920773506, 0.13857097923755646, -0.12045877426862717, -0.021106569096446037, -0.006607172079384327, 0.020624149590730667, 0.009467319585382938, 0.05041152983903885, -0.09391514211893082, -0.026889653876423836, 0.021779567003250122, -0.08646564185619354, -0.06659074872732162, 0.024265816435217857, -0.05140339583158493, 0.04935845360159874, -0.04896169528365135, -0.10297197848558426, -0.06191268563270569, -0.003138582222163677, 0.01999327540397644, -0.019190164282917976, -0.045825567096471786, -0.019429657608270645, -0.10173115134239197, -0.006062415894120932, 0.022561021149158478, -0.01635669730603695, -0.06487955152988434, -0.003755731275305152, -0.007375337183475494, 0.08979248255491257, 0.02743115834891796, -0.012209073640406132, -0.0636521726846695, -0.017524950206279755, -0.02596444822847843, -0.05524878948926926, 0.07909350097179413, 0.045005783438682556, -0.041187021881341934, 0.01604858972132206, -1.0334617194011322e-32, 0.074373759329319, 0.0458880290389061, -0.09341712296009064, 0.027760982513427734, 0.00429118936881423, 0.011828075163066387, 0.01078793965280056, -0.00865250825881958, 0.015916138887405396, -0.02815953455865383, -0.06617753207683563, -0.10109009593725204, 0.026364443823695183, 0.06604703515768051, 0.09009107202291489, 0.04908352345228195, 0.09565312415361404, 0.03686759993433952, 0.0026515424251556396, -0.04637438803911209, -0.011250115931034088, -0.08049342781305313, 0.025488082319498062, 0.01998293399810791, -0.030533889308571815, -0.014299734495580196, 0.06733769178390503, 0.024111490696668625, 0.042209479957818985, 0.04021666571497917, -0.010389178991317749, -0.09331425279378891, -0.02146049402654171, 0.10441286116838455, 0.020746521651744843, -0.03245891258120537, 0.11601503193378448, 0.015168542042374611, -0.048895929008722305, 0.021876785904169083, -0.05762983113527298, -0.01597633771598339, 0.018653210252523422, -0.008194975554943085, -0.03798576444387436, -0.03433346375823021, -0.026087939739227295, 0.024506570771336555, -0.05719840154051781, -0.009189854376018047, 0.16706079244613647, 0.002906383015215397, 0.0011715608416125178, -0.042192887514829636, 0.05174317955970764, 0.04223068058490753, -0.039487749338150024, -0.07015812397003174, -0.0463532917201519, -0.019324691966176033, 0.034830983728170395, -0.007964645512402058, -0.044996581971645355, -0.007843030616641045, 0.016537781804800034, 0.022692352533340454, 0.020998314023017883, 0.06769679486751556, -0.030237920582294464, -0.0053144111298024654, -0.025105668231844902, -0.07536304742097855, -0.014947084710001945, -0.012251521460711956, -0.08768336474895477, -0.03721192479133606, -0.04006866738200188, 0.05327986180782318, 0.013615110889077187, 7.012001879047602e-05, -0.0729709044098854, -0.06306745857000351, 0.02597917802631855, 0.013797939755022526, -0.04595010727643967, 0.08800821006298065, 0.009920898824930191, -0.015420339070260525, -0.002400994999334216, 0.022651545703411102, 0.06205812096595764, 0.033596470952034, 0.09603279829025269, 0.027699409052729607, 0.011316527612507343, -3.7998741930778124e-08, 0.014582887291908264, -0.1264384388923645, -0.047243889421224594, -0.05354231223464012, 0.13312283158302307, 0.08859340101480484, 0.06343760341405869, -0.06069568917155266, 0.02143634855747223, 0.023662496358156204, 0.05552138760685921, 0.013670309446752071, 0.014018721878528595, 0.09578903764486313, -0.013341554440557957, 0.08246881514787674, 0.00746700307354331, 0.031877558678388596, 0.0013319962890818715, -0.09642194211483002, -0.0038096627686172724, 0.02527035027742386, -0.008308135904371738, -0.06415008008480072, -0.05918442830443382, 0.08489864319562912, -0.01271835621446371, 0.02906027063727379, -0.037373535335063934, -0.014623286202549934, 0.019884318113327026, -0.04412955418229103, 0.05764758959412575, -0.002001742599532008, 0.0670085921883583, 0.026952385902404785, 0.07020477205514908, -0.008605407550930977, -0.06735027581453323, 0.01962580531835556, 0.07033320516347885, 0.053403861820697784, 0.06833741813898087, 0.003767611924558878, 0.10751275718212128, -0.030451346188783646, 0.09670617431402206, -0.032991982996463776, 0.03280649706721306, -0.007620940916240215, -0.06904351711273193, -0.01811513490974903, 0.05308971926569939, 0.012812440283596516, -0.01485487911850214, 0.03290306776762009, -0.03609141707420349, 0.04012366756796837, 0.016303319483995438, -0.007960312999784946, 0.04749123379588127, 0.09645020961761475, -0.049056537449359894, -0.0029431188013404608]"
3,"Hiện nay, trên đảo Trường Sa Lớn có khoảng 200 cư dân bao gồm ngư dân, bộ đội, nhân viên y tế và giáo viên.","[-0.09856592118740082, 0.07148490101099014, -0.026114868000149727, -0.03299924358725548, -0.08739820867776871, -0.0031110902782529593, 0.026488397270441055, 0.09271610528230667, 0.014737989753484726, -0.017053747549653053, 0.08252281695604324, -0.07746142148971558, -0.06600914150476456, 0.011268224567174911, 0.006859652232378721, -0.02837037295103073, -0.05372895300388336, 0.06463232636451721, -0.02130073867738247, -0.04469319432973862, -0.021339690312743187, 0.00020714262791443616, -0.006473621353507042, 0.029501549899578094, -0.04018280655145645, -0.005729929078370333, 0.06718143820762634, 0.0802137702703476, 0.011903569102287292, 0.013769394718110561, 0.014158212579786777, 0.12414759397506714, -0.05356960743665695, -0.0029129362665116787, -0.04405602440237999, -0.0023905951529741287, -0.028584538027644157, -0.06520234793424606, 0.04332832247018814, 0.0390804260969162, -0.031687524169683456, 0.03601604700088501, 0.03177617862820625, -0.12460587918758392, 0.12782487273216248, 0.004898466169834137, -0.024688469246029854, 0.015475847758352757, -0.026124799624085426, -4.92209437652491e-05, -0.034563854336738586, 0.0543961264193058, -0.026027197018265724, 0.08661437779664993, -0.01057901605963707, 0.01700443960726261, 0.024468792602419853, 0.047865815460681915, -0.00037636462366208434, -0.012882336974143982, 0.04731535166501999, -0.0010565555421635509, -0.03857699781656265, -0.02390250936150551, 0.016179218888282776, -0.019811097532510757, -0.053319837898015976, 0.0020127571187913418, -0.040068645030260086, 0.06991232931613922, 0.0038059940561652184, -0.023442281410098076, -0.017073823139071465, 0.06937003880739212, -0.0336930938065052, 0.0360376201570034, -0.04428113251924515, -0.007224491331726313, 0.02575317583978176, -0.09660652279853821, 0.041491664946079254, 0.058474425226449966, 0.05058716982603073, -0.08509229868650436, -0.028490902855992317, 0.06116924434900284, 0.010442744940519333, 0.028887538239359856, -0.026430808007717133, -0.023508703336119652, 0.0033009855542331934, 0.025580676272511482, -0.012248080223798752, 0.019846679642796516, -0.12395939975976944, -0.002142525278031826, -0.04111547768115997, 0.04462113603949547, 0.005917199421674013, -0.0019666156731545925, 0.040012434124946594, 0.05290298908948898, 0.040906909853219986, -0.05713219568133354, -0.09282258152961731, 0.026354758068919182, 0.10570766776800156, 0.032438166439533234, 0.0950646623969078, 0.051397018134593964, -0.0041980319656431675, 0.02244807779788971, 0.020069630816578865, -0.11959278583526611, -0.05059646815061569, 0.033600591123104095, -0.07897096127271652, -0.019604403525590897, -0.03251580893993378, 0.03872692212462425, -0.008494129404425621, -0.04714314267039299, -0.0728568285703659, -0.04169067367911339, 0.023855462670326233, -0.032650530338287354, 0.10865841060876846, 1.1016320163515752e-32, 0.04911329224705696, 0.015699025243520737, 0.027069948613643646, 0.023607024922966957, -0.02945858985185623, -0.03843342512845993, -0.007430883590131998, -0.06855074316263199, -0.05083660036325455, -0.06594645977020264, -0.02890186198055744, -0.005313431844115257, -0.07479298114776611, -0.010127141140401363, 0.006148169282823801, 0.06348078697919846, 0.06487157940864563, -0.08321404457092285, 0.04660443961620331, 0.02119799703359604, 0.03945054113864899, -0.03001229837536812, -0.02325601503252983, -0.024527529254555702, 0.05553855746984482, 0.05023069307208061, -0.015307776629924774, -0.06324344128370285, -0.048731718212366104, 0.05225525051355362, 0.07430300116539001, 0.007996241562068462, 0.011129400692880154, -0.03810891881585121, -0.08011958003044128, -0.1007547378540039, -0.026577353477478027, 0.06877467036247253, -0.03838494047522545, 0.00032465116237290204, 0.14322353899478912, -0.03132450953125954, -0.03835175931453705, 0.08187279850244522, -0.006390417460352182, 0.03758125379681587, 0.029154129326343536, -0.004999110475182533, 0.030472055077552795, 0.005348959006369114, -0.04723712429404259, -0.08467037975788116, -0.14043520390987396, 0.0930049940943718, 0.10871943831443787, -0.11925780028104782, 0.010023842565715313, -0.013940618373453617, 0.01654912158846855, 0.016749994829297066, 0.013477758504450321, -0.041821472346782684, -0.04139801114797592, 0.0651521235704422, -0.07050745189189911, -0.08080039173364639, 0.062123578041791916, 0.011494070291519165, -0.0008048309828154743, -0.07997895032167435, -0.03372088447213173, -0.058364104479551315, -0.022202972322702408, -0.03305680677294731, -0.0627160370349884, -0.01442461647093296, 0.06470569968223572, -0.06382053345441818, -0.02967982180416584, 0.03438601642847061, -0.05107958987355232, 0.002852081321179867, -0.009970709681510925, -0.018557986244559288, 0.028122615069150925, 0.017891623079776764, 0.01818702556192875, -0.06986203044652939, -0.0070307389833033085, 0.004531737416982651, 0.012666442431509495, 0.027281271293759346, 0.03840184211730957, -0.028090864419937134, 0.0001399088796461001, -8.637733058565778e-33, 0.08256290853023529, 0.030371127650141716, -0.09038645029067993, 0.03850968927145004, 0.005630174186080694, -0.007244626060128212, 0.016519594937562943, -0.021731119602918625, -0.007166831288486719, -0.06537213176488876, -0.006783887278288603, -0.10933826863765717, 0.083808533847332, 0.09809508174657822, 0.032148804515600204, 0.04343535751104355, 0.0574432834982872, 0.003564647166058421, 0.008344635367393494, -0.006629632785916328, 0.01650160178542137, -0.04763639718294144, 6.064825356588699e-05, 0.013123213313519955, 0.006326723378151655, 0.013579757884144783, 0.06077146157622337, 0.0075680227018892765, -0.021392246708273888, 0.09514769911766052, -0.006189974956214428, -0.12366673350334167, -0.027839619666337967, 0.13968366384506226, 0.043198153376579285, -0.02402050606906414, 0.16630983352661133, -0.03121267445385456, -0.07882048934698105, -0.03569513186812401, 0.0046197352930903435, 0.010937227867543697, -0.07110228389501572, 0.003743154462426901, -0.04165845736861229, -0.04243568331003189, 0.030298518016934395, -0.06489676982164383, -0.06168070808053017, -0.02899770252406597, 0.13748502731323242, -0.0010448555694893003, 0.008129129186272621, -0.016754116863012314, -1.3662568107974948e-06, 0.020750978961586952, -0.03482813015580177, -0.0551113560795784, -0.048015251755714417, -0.021115785464644432, -0.0003462402382865548, -0.03149716928601265, -0.016122374683618546, 0.008582265116274357, 0.002738750306889415, 0.07268491387367249, 0.04386249557137489, 0.06984367966651917, 0.03121294640004635, -0.08444152772426605, 0.02119036577641964, -0.07743366062641144, 0.027437806129455566, 0.001687238342128694, -0.08975514024496078, -0.009207582101225853, -0.03825153410434723, 0.054253950715065, 0.018312789499759674, 0.02548547275364399, -0.0873672217130661, -0.05597876384854317, 0.012168033048510551, -0.004736464004963636, -0.02847580425441265, 0.08437273651361465, -0.06283538788557053, -0.008709398098289967, 0.010568970814347267, 0.021510090678930283, 0.04479750618338585, 0.06418690085411072, 0.05084516480565071, 0.05103468894958496, 0.005303519777953625, -3.47744482098733e-08, -0.020741790533065796, -0.10566841810941696, 0.011117125861346722, 0.007826928049325943, 0.09262935072183609, -0.0155238788574934, 0.03645684942603111, -0.03787166252732277, -0.006229679100215435, 0.06847060471773148, 0.014508863911032677, 0.016007184982299805, -0.017248786985874176, 0.08047375828027725, 0.034359872341156006, 0.03651965782046318, -0.008143537677824497, 0.06330376863479614, 0.017287055030465126, -0.08256679028272629, 0.019086122512817383, 0.011143851093947887, 0.008153911679983139, -0.041968442499637604, -0.03660145401954651, 0.06501726061105728, -0.04508724808692932, 0.039420731365680695, -0.010897049680352211, -0.06701448559761047, 0.015519804321229458, -0.008913099765777588, -0.02933375909924507, 0.05072023347020149, 0.026677437126636505, -0.026787245646119118, 0.0682789608836174, 0.027466237545013428, -0.08146540075540543, 0.02730271965265274, 0.06540530174970627, -0.033854831010103226, 0.05842853710055351, 0.011670924723148346, 0.08993320912122726, -0.001940715010277927, 0.10469628870487213, -0.01856389455497265, 0.07435814291238785, -0.04230930656194687, -0.08880500495433807, -0.06676841527223587, 0.04686992987990379, 0.034816496074199677, -0.04859044775366783, 0.04934846982359886, 0.015377591364085674, 0.023333298042416573, -0.013559598475694656, 0.0053332108072936535, 0.01129257120192051, 0.08492518216371536, -0.052088648080825806, 0.0005144328461028636]"
